name,entry_id,icsd_id,composition_generic,unit_cell,sites
BaMn2Sn2,1700,405,AB2C2,"[[-4.710349, 0.0, 0.0], [0.0, -4.710349, 0.0], [2.355175, 2.355175, 5.947365]]","['Ba @ 0 0 0', 'Mn @ 0.75 0.25 0.5', 'Mn @ 0.25 0.75 0.5', 'Sn @ 0.632 0.632 0.264', 'Sn @ 0.368 0.368 0.736']"
HoB2Ir3,28456,614472,AB2C3,"[[0.031534, 0.0, -3.148427], [-5.456318, 0.0, -0.059336], [-2.728159, 4.723929, -0.029668]]","['B @ 0.5 0.833 0.334', 'B @ 0.5 0.167 0.666', 'Ho @ 0.5 0.5 0', 'Ir @ 0 0 0', 'Ir @ 1 1.3e-06 0.5', 'Ir @ 1 0.5 0.5']"
PrMgNi4,18629,107422,ABC4,"[[3.549452, -3.549452, 0.0], [-3.549452, 0.0, -3.549452], [3.549452, 3.549452, 0.0]]","['Mg @ 0.75 0.5 0.25', 'Ni @ 0.377 0.753 0.13', 'Ni @ 0.377 0.753 0.623', 'Ni @ 0.377 0.247 0.623', 'Ni @ 0.87 0.247 0.623', 'Pr @ 0 0 0']"
PrPt5,18885,108685,AB5,"[[5.400935, -4e-06, 0.0], [-2.700471, 4.677345, 0.0], [0.0, 0.0, 4.431253]]","['Pr @ 3.99e-06 4.28e-06 0', 'Pt @ 0.667 0.333 0', 'Pt @ 0.333 0.667 0', 'Pt @ 0.5 4.7e-06 0.5', 'Pt @ 0.5 0.5 0.5', 'Pt @ 3.67e-06 0.5 0.5']"
EuSnHg,27433,602727,ABC,"[[4.909666, 0.0, 0.0], [-2.454833, 4.251787, 0.0], [0.0, 0.0, 7.838086]]","['Eu @ 0 0 0.25', 'Eu @ 0 0 0.75', 'Hg @ 0.333 0.667 0.0569', 'Hg @ 0.667 0.333 0.557', 'Sn @ 0.333 0.667 0.463', 'Sn @ 0.667 0.333 0.963']"
YFeSi,30249,633643,ABC,"[[4.028249, 0.0, 0.0], [0.0, 4.028249, 0.0], [0.0, 0.0, 6.539425]]","['Fe @ 0.75 0.25 0', 'Fe @ 0.25 0.75 0', 'Si @ 0.25 0.25 0.178', 'Si @ 0.75 0.75 0.822', 'Y @ 0.75 0.75 0.318', 'Y @ 0.25 0.25 0.682']"
YOF,13755,76426,ABC,"[[3.835881, 0.0, 0.0], [0.0, 3.835881, 0.0], [0.0, 0.0, 5.42679]]","['F @ 0 0 0', 'F @ 0.5 0.5 0', 'O @ 0 0 0.5', 'O @ 0.5 0.5 0.5', 'Y @ 0.5 0 0.288', 'Y @ 0 0.5 0.712']"
NdMgNi4,18630,107423,ABC4,"[[3.546017, -3.546017, 0.0], [-3.546017, 0.0, -3.546017], [3.546017, 3.546017, 0.0]]","['Mg @ 0.75 0.5 0.25', 'Nd @ 0 0 0', 'Ni @ 0.377 0.753 0.13', 'Ni @ 0.377 0.247 0.623', 'Ni @ 0.87 0.247 0.623', 'Ni @ 0.377 0.753 0.623']"
ScBrO,21705,170774,ABC,"[[3.559764, 0.0, 0.0], [0.0, 3.960488, 0.0], [0.0, 0.0, 8.726882]]","['Br @ 0.25 0.25 0.167', 'Br @ 0.75 0.75 0.833', 'O @ 0.75 0.75 0.468', 'O @ 0.25 0.25 0.532', 'Sc @ 0.75 0.25 0.394', 'Sc @ 0.25 0.75 0.606']"
YbFeSi,30250,633660,ABC,"[[4.076068, 0.0, 0.0], [0.0, 4.076068, 0.0], [0.0, 0.0, 6.485166]]","['Fe @ 0.75 0.25 0', 'Fe @ 0.25 0.75 0', 'Si @ 0.25 0.25 0.166', 'Si @ 0.75 0.75 0.834', 'Yb @ 0.75 0.75 0.317', 'Yb @ 0.25 0.25 0.683']"
ZrZnNi4,17863,105477,ABC4,"[[-3.386344, 3.386344, 0.0], [3.386344, 0.0, -3.386344], [-3.386344, -3.386344, 0.0]]","['Ni @ 0.376 0.751 0.127', 'Ni @ 0.873 0.249 0.624', 'Ni @ 0.376 0.249 0.624', 'Ni @ 0.376 0.751 0.624', 'Zn @ 0.75 0.5 0.25', 'Zr @ 0 0 0']"
ErZnIn,29995,630703,ABC,"[[4.668734, 0.0, 0.0], [-2.334367, 4.043073, 0.0], [0.0, 0.0, 7.082022]]","['Er @ 0 0 0', 'Er @ 0 0 0.5', 'In @ 0.333 0.667 0.25', 'In @ 0.667 0.333 0.75', 'Zn @ 0.667 0.333 0.25', 'Zn @ 0.333 0.667 0.75']"
PuOF,13757,76428,ABC,"[[3.963683, 0.0, 0.0], [0.0, 3.963683, 0.0], [0.0, 0.0, 5.716045]]","['F @ 0 0 0', 'F @ 0.5 0.5 0', 'O @ 0 0 0.5', 'O @ 0.5 0.5 0.5', 'Pu @ 0.5 0 0.282', 'Pu @ 0 0.5 0.718']"
PrRh2,18888,108689,AB2,"[[3.830437, -3.830437, 0.0], [-3.830437, 0.0, -3.830437], [3.830437, 3.830437, 0.0]]","['Pr @ 0 0 0', 'Pr @ 0.75 0.5 0.25', 'Rh @ 0.375 0.75 0.125', 'Rh @ 0.375 0.25 0.625', 'Rh @ 0.375 0.75 0.625', 'Rh @ 0.875 0.25 0.625']"
Hf2Al,19400,150773,AB2,"[[0.0, 0.0, -5.241842], [3.410072, 3.410072, 2.620921], [3.410072, -3.410072, -2.620921]]","['Al @ 0.25 0 0', 'Al @ 0.75 0 0', 'Hf @ 0.152 0.5 0.197', 'Hf @ 0.348 0.197 0.5', 'Hf @ 0.652 0.803 0.5', 'Hf @ 0.848 0.5 0.803']"
FeF2,2479,9166,AB2,"[[4.617138, 0.0, 0.0], [0.0, 4.617138, 0.0], [0.0, 0.0, 3.299568]]","['F @ 0.302 0.302 0', 'F @ 0.698 0.698 0', 'F @ 0.802 0.198 0.5', 'F @ 0.198 0.802 0.5', 'Fe @ 0 0 0', 'Fe @ 0.5 0.5 0.5']"
CeB2Rh3,7347,40775,AB2C3,"[[5.538656, -0.000326, 0.0], [-2.76961, 4.796455, 0.0], [0.0, 0.0, 3.131692]]","['B @ 0.667 0.333 0', 'B @ 0.333 0.667 0', 'Ce @ 1.04e-06 2.08e-06 0', 'Rh @ 0.5 4.8e-06 0.5', 'Rh @ 0.5 0.5 0.5', 'Rh @ 2.97e-06 0.5 0.5']"
Zr2Ni,17865,105479,AB2,"[[0.0, 0.0, -5.216923], [3.246521, 3.246521, 2.608461], [3.246521, -3.246521, -2.608461]]","['Ni @ 0.25 0 0', 'Ni @ 0.75 0 0', 'Zr @ 0.163 0.5 0.174', 'Zr @ 0.337 0.174 0.5', 'Zr @ 0.663 0.826 0.5', 'Zr @ 0.837 0.5 0.826']"
YbCuBi,28717,616628,ABC,"[[4.62685, 0.0, 0.0], [-2.313425, 4.007751, 0.0], [0.0, 0.0, 7.516427]]","['Bi @ 0.333 0.667 0.0316', 'Bi @ 0.667 0.333 0.532', 'Cu @ 0.333 0.667 0.434', 'Cu @ 0.667 0.333 0.934', 'Yb @ 5.61e-05 0.000112 0.259', 'Yb @ 1 1 0.759']"
ErIr2,29997,630707,AB2,"[[3.76338, -3.76338, 0.0], [-3.76338, 0.0, -3.76338], [3.76338, 3.76338, 0.0]]","['Er @ 0 0 0', 'Er @ 0.75 0.5 0.25', 'Ir @ 0.375 0.75 0.125', 'Ir @ 0.375 0.25 0.625', 'Ir @ 0.375 0.75 0.625', 'Ir @ 0.875 0.25 0.625']"
Zr2H3Pd,30509,638423,AB2C3,"[[-3.254963, 0.0, 0.0], [0.0, -3.254963, 0.0], [1.627482, 1.627482, 6.37604]]","['H @ 0.5 0.5 0', 'H @ 0.75 0.25 0.5', 'H @ 0.25 0.75 0.5', 'Pd @ 0 0 0', 'Zr @ 0.646 0.646 0.293', 'Zr @ 0.354 0.354 0.707']"
CsCu3S2,4274,23326,AB2C3,"[[5.438321, 0.000158, 0.000115], [-2.719023, 4.709487, 0.0], [0.000135, 7.8e-05, 6.397363]]","['Cs @ 5.66e-07 2.12e-07 0.5', 'Cu @ 1 0.5 -7.82e-07', 'Cu @ 0.5 2.12e-07 3.91e-07', 'Cu @ 0.5 0.5 3.91e-07', 'S @ 0.333 0.667 0.235', 'S @ 0.667 0.333 0.765']"
ZrNi2,17866,105480,AB2,"[[3.475267, -3.475267, 0.0], [-3.475267, 0.0, -3.475267], [3.475267, 3.475267, 0.0]]","['Ni @ 0.375 0.75 0.125', 'Ni @ 0.875 0.25 0.625', 'Ni @ 0.375 0.75 0.625', 'Ni @ 0.375 0.25 0.625', 'Zr @ 0 0 0', 'Zr @ 0.75 0.5 0.25']"
FeSn2,30254,633760,AB2,"[[0.0, 0.0, -5.312157], [3.27645, 3.27645, 2.656079], [3.27645, -3.27645, -2.656079]]","['Fe @ 0.25 0 0', 'Fe @ 0.75 0 0', 'Sn @ 0.162 0.5 0.176', 'Sn @ 0.338 0.176 0.5', 'Sn @ 0.662 0.824 0.5', 'Sn @ 0.838 0.5 0.824']"
ThSO,6069,31654,ABC,"[[3.996869, 0.0, 0.0], [0.0, 3.996869, 0.0], [0.0, 0.0, 6.789839]]","['O @ 0 0 0', 'O @ 0.5 0.5 0', 'S @ 0 0.5 0.363', 'S @ 0.5 0 0.637', 'Th @ 0.5 0 0.202', 'Th @ 0 0.5 0.798']"
NpMn2Si2,30740,643184,AB2C2,"[[-3.921215, 0.0, 0.0], [0.0, -3.921215, 0.0], [1.960608, 1.960608, 4.817886]]","['Mn @ 0.75 0.25 0.5', 'Mn @ 0.25 0.75 0.5', 'Np @ 0 0 0', 'Si @ 0.622 0.622 0.244', 'Si @ 0.378 0.378 0.756']"
SmGe2Rh2,30488,637690,AB2C2,"[[0.0, -4.163596, 0.0], [-4.163596, 0.0, 0.0], [2.081798, 2.081798, -5.234965]]","['Ge @ 0.623 0.623 0.246', 'Ge @ 0.377 0.377 0.754', 'Rh @ 0.75 0.25 0.5', 'Rh @ 0.25 0.75 0.5', 'Sm @ 0 0 0']"
LuAu4,28186,612131,AB4,"[[0.0, 0.0, -4.152285], [3.34265, 3.34265, 2.076143], [3.34265, -3.34265, -2.076143]]","['Au @ 0.6 0.4 0.2', 'Au @ 0.2 0.8 0.4', 'Au @ 0.8 0.2 0.6', 'Au @ 0.4 0.6 0.8', 'Lu @ 0 0 0']"
Bi2O3,21434,168808,A2B3,"[[3.881235, 0.0, 0.0], [0.0, 3.881235, 0.0], [0.0, 0.0, 5.803926]]","['Bi @ 0.5 0 0.225', 'Bi @ 0 0.5 0.775', 'O @ 0 0 0', 'O @ 0.5 0.5 0', 'O @ 0 0 0.5']"
USO,6070,31655,ABC,"[[3.869138, 0.0, 0.0], [0.0, 3.869138, 0.0], [0.0, 0.0, 6.752474]]","['O @ 0 0 0', 'O @ 0.5 0.5 0', 'S @ 0 0.5 0.366', 'S @ 0.5 0 0.634', 'U @ 0.5 0 0.203', 'U @ 0 0.5 0.797']"
YbAg2,10684,58380,AB2,"[[-4.656005, 0.0, 0.0], [-2.328002, -3.54391, 4.09866], [2.328002, 3.54391, 4.09866]]","['Ag @ 0.0449 0.117 0.207', 'Ag @ 0.545 0.293 0.383', 'Ag @ 0.455 0.707 0.617', 'Ag @ 0.955 0.883 0.793', 'Yb @ 0.75 0.706 0.206', 'Yb @ 0.25 0.294 0.794']"
CeMnSi,13504,75048,ABC,"[[4.006807, 0.0, 0.0], [0.0, 4.006807, 0.0], [0.0, 0.0, 7.616784]]","['Ce @ 0.75 0.75 0.325', 'Ce @ 0.25 0.25 0.675', 'Mn @ 0.75 0.25 0', 'Mn @ 0.25 0.75 0', 'Si @ 0.25 0.25 0.178', 'Si @ 0.75 0.75 0.822']"
ThSn2,18124,106081,AB2,"[[0.0, 0.0, 4.422504], [4.522745, 0.0, 0.0], [2.261373, 8.528647, 0.0]]","['Sn @ 0.75 0.439 0.122', 'Sn @ 0.25 0.25 0.499', 'Sn @ 0.75 0.75 0.501', 'Sn @ 0.25 0.561 0.878', 'Th @ 0.25 0.897 0.205', 'Th @ 0.75 0.103 0.795']"
PrMnSi,13505,75052,ABC,"[[4.003756, 0.0, 0.0], [0.0, 4.003756, 0.0], [0.0, 0.0, 7.458898]]","['Mn @ 0.75 0.25 0', 'Mn @ 0.25 0.75 0', 'Pr @ 0.75 0.75 0.327', 'Pr @ 0.25 0.25 0.673', 'Si @ 0.25 0.25 0.184', 'Si @ 0.75 0.75 0.816']"
Pr2Tl,18893,108701,AB2,"[[5.595161, 0.0, 0.0], [-2.797581, 4.845359, 0.0], [0.0, 0.0, 6.955254]]","['Pr @ 0 0 0', 'Pr @ 0.667 0.333 0.25', 'Pr @ 0 0 0.5', 'Pr @ 0.333 0.667 0.75', 'Tl @ 0.333 0.667 0.25', 'Tl @ 0.667 0.333 0.75']"
GdSbPd,26160,415946,ABC,"[[4.606295, 0.0, 0.0], [-2.303147, 3.98967, 0.0], [0.0, 0.0, 7.464201]]","['Gd @ 1 1 0.996', 'Gd @ 7.52e-06 1.5e-05 0.496', 'Pd @ 0.333 0.667 0.326', 'Pd @ 0.667 0.333 0.826', 'Sb @ 0.667 0.333 0.223', 'Sb @ 0.333 0.667 0.723']"
NdCuSn,29745,628539,ABC,"[[4.571079, 0.0, 0.0], [-2.285539, 3.958581, 0.0], [0.0, 0.0, 7.818892]]","['Cu @ 0.333 0.667 0.25', 'Cu @ 0.667 0.333 0.75', 'Nd @ 0 0 0', 'Nd @ 0 0 0.5', 'Sn @ 0.667 0.333 0.25', 'Sn @ 0.333 0.667 0.75']"
SmCu5,31281,658039,AB5,"[[5.052071, 0.000272, 0.0], [-2.5258, 4.375357, 0.0], [0.0, 0.0, 4.075491]]","['Cu @ 0.667 0.333 0', 'Cu @ 0.333 0.667 0', 'Cu @ 0.5 1.01e-05 0.5', 'Cu @ 0.5 0.5 0.5', 'Cu @ 1.15e-05 0.5 0.5', 'Sm @ 2.02e-05 2.06e-05 0']"
FeS2,7867,42726,AB2,"[[4.429823, 0.0, 0.0], [0.0, 5.398057, 0.0], [0.0, 0.0, 3.378969]]","['Fe @ 0 0 0.0057', 'Fe @ 0.5 0.5 0.506', 'S @ 0.206 0.375 0.00605', 'S @ 0.794 0.625 0.00605', 'S @ 0.706 0.125 0.506', 'S @ 0.294 0.875 0.506']"
TiBrO,2741,10419,ABC,"[[4.023601, 0.0, 0.0], [0.0, 3.355755, 0.0], [0.0, 0.0, 8.068761]]","['Br @ 0.25 0.25 0.323', 'Br @ 0.75 0.75 0.677', 'O @ 0.75 0.75 0.0713', 'O @ 0.25 0.25 0.929', 'Ti @ 0.25 0.75 0.0802', 'Ti @ 0.75 0.25 0.92']"
NdMnSi,13507,75056,ABC,"[[3.992302, 0.0, 0.0], [0.0, 3.992302, 0.0], [0.0, 0.0, 7.36604]]","['Mn @ 0.75 0.25 0', 'Mn @ 0.25 0.75 0', 'Nd @ 0.75 0.75 0.328', 'Nd @ 0.25 0.25 0.672', 'Si @ 0.25 0.25 0.187', 'Si @ 0.75 0.75 0.813']"
YbCu4Ni,29747,628598,ABC4,"[[3.46014, -3.46014, 0.0], [-3.46014, 0.0, -3.46014], [3.46014, 3.46014, 0.0]]","['Cu @ 0.376 0.751 0.127', 'Cu @ 0.376 0.249 0.624', 'Cu @ 0.873 0.249 0.624', 'Cu @ 0.376 0.751 0.624', 'Ni @ 0.75 0.5 0.25', 'Yb @ 0 0 0']"
ErSCl,4024,21009,ABC,"[[5.316867, 0.0, 0.0], [0.0, 3.955425, 0.0], [0.0, 0.0, 7.539487]]","['Cl @ 0.25 0.75 0.386', 'Cl @ 0.75 0.25 0.614', 'Er @ 0.25 0.25 0.153', 'Er @ 0.75 0.75 0.847', 'S @ 0.75 0.25 0.095', 'S @ 0.25 0.75 0.905']"
AcBrO,6074,31660,ABC,"[[4.293003, 0.0, 0.0], [0.0, 4.293003, 0.0], [0.0, 0.0, 7.514649]]","['Ac @ 0 0.5 0.166', 'Ac @ 0.5 0 0.834', 'Br @ 0.5 0 0.367', 'Br @ 0 0.5 0.633', 'O @ 0 0 0', 'O @ 0.5 0.5 0']"
KSnAs,11968,65413,ABC,"[[4.178221, 0.0, 0.0], [-2.089111, 3.618393, 0.0], [0.0, 0.0, 12.945809]]","['As @ 0.667 0.333 0.173', 'As @ 0.333 0.667 0.673', 'K @ 0.333 0.667 0.996', 'K @ 0.667 0.333 0.496', 'Sn @ 1.11e-05 2.21e-05 0.276', 'Sn @ 1 1 0.776']"
Ti2Ga,22484,182430,AB2,"[[4.518367, 0.0, 0.0], [-2.259184, 3.912681, 0.0], [0.0, 0.0, 5.438734]]","['Ga @ 0.333 0.667 0.25', 'Ga @ 0.667 0.333 0.75', 'Ti @ 0 0 0', 'Ti @ 0.667 0.333 0.25', 'Ti @ 0 0 0.5', 'Ti @ 0.333 0.667 0.75']"
CeTlCd,28980,619670,ABC,"[[5.039016, 0.0, 0.0], [-2.519508, 4.363692, 0.0], [0.0, 0.0, 7.647637]]","['Cd @ 0.333 0.667 0.25', 'Cd @ 0.667 0.333 0.75', 'Ce @ 0 0 0', 'Ce @ 0 0 0.5', 'Tl @ 0.667 0.333 0.25', 'Tl @ 0.333 0.667 0.75']"
CeNi2Sn2,27423,602690,AB2C2,"[[-4.46701, 0.0, 0.0], [0.0, -4.46701, 0.0], [2.233505, 2.233505, 5.210281]]","['Ce @ 0 0 0', 'Ni @ 0.75 0.25 0.5', 'Ni @ 0.25 0.75 0.5', 'Sn @ 0.638 0.638 0.276', 'Sn @ 0.362 0.362 0.724']"
Bi2Te2Se,8107,43512,AB2C2,"[[-2.167474, 3.754175, 0.0], [4.334947, 0.0, 0.0], [2.167474, -1.251392, -10.12248]]","['Bi @ 0.395 0.605 0.184', 'Bi @ 0.605 0.395 0.816', 'Se @ 0 0 0', 'Te @ 0.787 0.213 0.36', 'Te @ 0.213 0.787 0.64']"
PuClO,6075,31661,ABC,"[[4.024794, 0.0, 0.0], [0.0, 4.024794, 0.0], [0.0, 0.0, 6.861461]]","['Cl @ 0 0.5 0.374', 'Cl @ 0.5 0 0.626', 'O @ 0 0 0', 'O @ 0.5 0.5 0', 'Pu @ 0.5 0 0.18', 'Pu @ 0 0.5 0.82']"
LuNi4Sn,17617,104808,ABC4,"[[3.489674, -3.489674, 0.0], [-3.489674, 0.0, -3.489674], [3.489674, 3.489674, 0.0]]","['Lu @ 0 0 0', 'Ni @ 0.375 0.751 0.126', 'Ni @ 0.375 0.249 0.625', 'Ni @ 0.375 0.751 0.625', 'Ni @ 0.874 0.249 0.625', 'Sn @ 0.75 0.5 0.25']"
PrZn5,18897,108708,AB5,"[[5.416198, 6e-06, 0.0], [-2.708094, 4.690569, 0.0], [0.0, 0.0, 4.217381]]","['Pr @ 6.89e-06 6.4e-06 0', 'Zn @ 0.667 0.333 0', 'Zn @ 0.333 0.667 0', 'Zn @ 0.5 3.62e-06 0.5', 'Zn @ 0.5 0.5 0.5', 'Zn @ 3.73e-06 0.5 0.5']"
NdScGe,19665,152903,ABC,"[[4.333908, 0.0, 0.0], [0.0, 4.333908, 0.0], [-2.166954, -2.166954, 7.950497]]","['Ge @ 0.124 0.124 0.247', 'Ge @ 0.876 0.876 0.753', 'Nd @ 0.676 0.676 0.353', 'Nd @ 0.324 0.324 0.647', 'Sc @ 0.5 0 0', 'Sc @ 0 0.5 0']"
SmBrO,22741,202064,ABC,"[[3.962529, 0.0, 0.0], [0.0, 3.962529, 0.0], [0.0, 0.0, 7.945751]]","['Br @ 0 0.5 0.345', 'Br @ 0.5 0 0.655', 'O @ 0 0 0', 'O @ 0.5 0.5 0', 'Sm @ 0.5 0 0.147', 'Sm @ 0 0.5 0.853']"
Ba2H3I,27189,423520,AB2C3,"[[4.488506, 6e-05, 4.8e-05], [-2.244201, 3.887071, 0.0], [7.9e-05, 4.6e-05, 8.099206]]","['Ba @ 0.333 0.667 0.315', 'Ba @ 0.667 0.333 0.685', 'H @ 0.667 0.333 0.358', 'H @ 1 1 0.5', 'H @ 0.333 0.667 0.642', 'I @ 0 0 0']"
PuBrO,6076,31662,ABC,"[[4.032839, 0.0, 0.0], [0.0, 4.032839, 0.0], [0.0, 0.0, 7.598254]]","['Br @ 0 0.5 0.36', 'Br @ 0.5 0 0.64', 'O @ 0 0 0', 'O @ 0.5 0.5 0', 'Pu @ 0.5 0 0.161', 'Pu @ 0 0.5 0.839']"
GdMnSi,15309,85852,ABC,"[[3.944373, 0.0, 0.0], [0.0, 3.944373, 0.0], [0.0, 0.0, 7.155353]]","['Gd @ 0.75 0.75 0.33', 'Gd @ 0.25 0.25 0.67', 'Mn @ 0.75 0.25 0', 'Mn @ 0.25 0.75 0', 'Si @ 0.25 0.25 0.199', 'Si @ 0.75 0.75 0.801']"
La2Sb,7872,42733,AB2,"[[0.0, 4.649189, 0.0], [4.649189, 0.0, 0.0], [-2.324595, -2.324595, -9.110813]]","['La @ 0.5 0 0', 'La @ 0 0.5 0', 'La @ 0.679 0.679 0.359', 'La @ 0.321 0.321 0.641', 'Sb @ 0.138 0.138 0.275', 'Sb @ 0.862 0.862 0.725']"
LaFeSi,15310,85853,ABC,"[[4.098151, 0.0, 0.0], [0.0, 4.098151, 0.0], [0.0, 0.0, 6.999363]]","['Fe @ 0.75 0.25 0', 'Fe @ 0.25 0.75 0', 'La @ 0.75 0.75 0.315', 'La @ 0.25 0.25 0.685', 'Si @ 0.25 0.25 0.16', 'Si @ 0.75 0.75 0.84']"
YbCuPb,29752,628692,ABC,"[[4.693358, 0.0, 0.0], [-2.346679, 4.064549, 0.0], [0.0, 0.0, 7.095437]]","['Cu @ 0.333 0.667 0.25', 'Cu @ 0.667 0.333 0.75', 'Pb @ 0.667 0.333 0.25', 'Pb @ 0.333 0.667 0.75', 'Yb @ 0 0 0', 'Yb @ 0 0 0.5']"
NdGeRu,15312,85863,ABC,"[[4.316926, 0.0, 0.0], [0.0, 4.316926, 0.0], [0.0, 0.0, 6.857986]]","['Ge @ 0.25 0.25 0.194', 'Ge @ 0.75 0.75 0.806', 'Nd @ 0.75 0.75 0.315', 'Nd @ 0.25 0.25 0.685', 'Ru @ 0.75 0.25 0', 'Ru @ 0.25 0.75 0']"
HfMo2,17365,104216,AB2,"[[3.783592, -3.783592, 0.0], [-3.783592, 0.0, -3.783592], [3.783592, 3.783592, 0.0]]","['Hf @ 0 0 0', 'Hf @ 0.75 0.5 0.25', 'Mo @ 0.375 0.75 0.125', 'Mo @ 0.375 0.75 0.625', 'Mo @ 0.375 0.25 0.625', 'Mo @ 0.875 0.25 0.625']"
SmSnAu,28217,612343,ABC,"[[4.720779, 0.0, 0.0], [-2.36039, 4.087923, 0.0], [0.0, 0.0, 7.664991]]","['Au @ 0.333 0.667 0.25', 'Au @ 0.667 0.333 0.75', 'Sm @ 0 0 0', 'Sm @ 0 0 0.5', 'Sn @ 0.667 0.333 0.25', 'Sn @ 0.333 0.667 0.75']"
ThSb2,3517,16656,AB2,"[[4.416314, 0.0, 0.0], [0.0, 4.416314, 0.0], [0.0, 0.0, 9.151381]]","['Sb @ 0 0 0', 'Sb @ 0.5 0.5 0', 'Sb @ 0.5 0 0.364', 'Sb @ 0 0.5 0.636', 'Th @ 0 0.5 0.277', 'Th @ 0.5 0 0.723']"
YClO,6080,31667,ABC,"[[3.905271, 0.0, 0.0], [0.0, 3.905271, 0.0], [0.0, 0.0, 6.655309]]","['Cl @ 0 0.5 0.374', 'Cl @ 0.5 0 0.626', 'O @ 0 0 0', 'O @ 0.5 0.5 0', 'Y @ 0.5 0 0.169', 'Y @ 0 0.5 0.831']"
MnAlGe,7875,42750,ABC,"[[3.885124, 0.0, 0.0], [0.0, 3.885124, 0.0], [0.0, 0.0, 5.933811]]","['Al @ 0 0.5 0.295', 'Al @ 0.5 0 0.705', 'Ge @ 0.5 0 0.279', 'Ge @ 0 0.5 0.721', 'Mn @ 0 0 0', 'Mn @ 0.5 0.5 0']"
YbSiAu,15826,89631,ABC,"[[4.452863, 0.0, 0.0], [2.226431, 3.506284, -3.82502], [-2.226431, 3.506284, 3.82502]]","['Au @ 0.0081 0.217 0.233', 'Au @ 0.0081 0.767 0.783', 'Si @ 0.34 0.34 0.0196', 'Si @ 0.34 0.98 0.66', 'Yb @ 0.707 0.793 0.207', 'Yb @ 0.636 0.364 0.636']"
HfNi2,17366,104231,AB2,"[[3.445984, -3.445984, 0.0], [-3.445984, 0.0, -3.445984], [3.445984, 3.445984, 0.0]]","['Hf @ 0 0 0', 'Hf @ 0.75 0.5 0.25', 'Ni @ 0.375 0.75 0.125', 'Ni @ 0.875 0.25 0.625', 'Ni @ 0.375 0.25 0.625', 'Ni @ 0.375 0.75 0.625']"
LaNi2Sn2,30650,641594,AB2C2,"[[-4.488235, 0.0, 0.0], [0.0, -4.488235, 0.0], [2.244118, 2.244118, 5.205712]]","['La @ 0 0 0', 'Ni @ 0.75 0.25 0.5', 'Ni @ 0.25 0.75 0.5', 'Sn @ 0.639 0.639 0.277', 'Sn @ 0.361 0.361 0.723']"
Er2In,29990,630681,AB2,"[[5.332451, 0.0, 0.0], [-2.666225, 4.617834, 0.0], [0.0, 0.0, 6.663982]]","['Er @ 0 0 0', 'Er @ 0.667 0.333 0.25', 'Er @ 0 0 0.5', 'Er @ 0.333 0.667 0.75', 'In @ 0.333 0.667 0.25', 'In @ 0.667 0.333 0.75']"
NpSi2,6061,31644,AB2,"[[3.918457, 0.0, 0.0], [0.0, 3.918457, 0.0], [-1.959228, -1.959228, 7.118511]]","['Np @ 0 0 0', 'Np @ 0.25 0.75 0.5', 'Si @ 0.582 0.582 0.164', 'Si @ 0.668 0.168 0.336', 'Si @ 0.832 0.332 0.664', 'Si @ 0.418 0.418 0.836']"
EuHgPb,27431,602720,ABC,"[[5.012011, 0.0, 0.0], [-2.506006, 4.340331, 0.0], [0.0, 0.0, 7.860026]]","['Eu @ 1 1 0.251', 'Eu @ 1.15e-05 2.3e-05 0.751', 'Hg @ 0.333 0.667 0.0566', 'Hg @ 0.667 0.333 0.557', 'Pb @ 0.333 0.667 0.463', 'Pb @ 0.667 0.333 0.963']"
CaHCl,4800,25601,ABC,"[[3.800353, 0.0, 0.0], [0.0, 3.800353, 0.0], [0.0, 0.0, 7.014842]]","['Ca @ 0 0.5 0.189', 'Ca @ 0.5 0 0.811', 'Cl @ 0.5 0 0.347', 'Cl @ 0 0.5 0.653', 'H @ 0 0 0', 'H @ 0.5 0.5 0']"
ZnCl2,3263,15916,AB2,"[[5.398835, 0.0, 0.0], [0.0, 5.398835, 0.0], [-2.699417, -2.699417, 5.188002]]","['Cl @ 0.37 0.375 0.25', 'Cl @ 0.88 0.875 0.25', 'Cl @ 0.625 0.12 0.75', 'Cl @ 0.125 0.63 0.75', 'Zn @ 0 0 0', 'Zn @ 0.25 0.75 0.5']"
Sr2CuO3,3008,15127,AB2C3,"[[0.0, 0.0, 3.484263], [0.0, -3.920863, 0.0], [6.310531, 1.960431, -1.742132]]","['Cu @ 0 0.5 0', 'O @ 0 0 0', 'O @ 0.155 0.655 0.31', 'O @ 0.845 0.345 0.69', 'Sr @ 0.647 0.147 0.294', 'Sr @ 0.353 0.853 0.706']"
Ti2N,4294,23403,AB2,"[[2.070574, 2.070574, 4.418481], [-4.141149, 0.0, 0.0], [0.0, -4.141149, 0.0]]","['N @ 0.75 0.375 0.125', 'N @ 0.25 0.625 0.875', 'Ti @ 0.714 0.857 0.107', 'Ti @ 0.214 0.607 0.357', 'Ti @ 0.786 0.393 0.643', 'Ti @ 0.286 0.143 0.893']"
Cu2As,3015,15142,AB2,"[[3.79325, 0.0, 0.0], [0.0, 3.79325, 0.0], [0.0, 0.0, 5.952542]]","['As @ 0.5 0 0.291', 'As @ 0 0.5 0.709', 'Cu @ 0 0 0', 'Cu @ 0.5 0.5 0', 'Cu @ 0 0.5 0.303', 'Cu @ 0.5 0 0.697']"
