name,entry_id,icsd_id,composition_generic,unit_cell,sites,metals,oxstate_label
Cr2NiS4,3617,16884,AB2C4,"[[0.0, -3.400557, 0.0], [-5.890736, 0.0, 0.000492], [-2.821224, 1.700278, -5.435464]]","['Cr @ 0.238 0.779 0.476', 'Cr @ 0.762 0.221 0.524', 'Ni @ 0.5 0.5 1', 'S @ 0.621 0.05 0.243', 'S @ 0.132 0.527 0.264', 'S @ 0.868 0.473 0.736', 'S @ 0.379 0.95 0.757']","['Cr', 'Ni']","{'Cr': 3.0, 'Ni': 2.0}"
Cs2CrCl4,7537,41571,AB2C4,"[[-5.13053, 0.0, 0.0], [0.0, -5.13053, 0.0], [2.565265, 2.565265, 8.35068]]","['Cl @ 0.5 0 0', 'Cl @ 0 0.5 0', 'Cl @ 0.146 0.146 0.293', 'Cl @ 0.854 0.854 0.707', 'Cr @ 0 0 0', 'Cs @ 0.644 0.644 0.288', 'Cs @ 0.356 0.356 0.712']","['Cs', 'Cr']","{'Cs': 1.0, 'Cr': 2.0}"
Bi2Te4Pb,28755,616936,AB2C4,"[[2.249365, -3.896014, 0.0], [2.249365, 3.896014, 0.0], [-2.249365, 1.298671, 14.038897]]","['Bi @ 0.858 0.429 0.287', 'Bi @ 0.142 0.571 0.713', 'Pb @ 0 0 0', 'Te @ 0.428 0.714 0.142', 'Te @ 0.272 0.136 0.408', 'Te @ 0.728 0.864 0.592', 'Te @ 0.572 0.286 0.858']","['Bi', 'Pb']","{'Bi': 3.0, 'Pb': 2.0}"
Ca3SiBr2,15773,89538,AB2C3,"[[4.389506, 0.0, 0.0], [0.0, 5.90008, 0.0], [-2.194753, -2.95004, 6.811818]]","['Br @ 0.681 0.181 0.362', 'Br @ 0.319 0.819 0.638', 'Ca @ 0 0 0', 'Ca @ 0.637 0.637 0.275', 'Ca @ 0.363 0.363 0.725', 'Si @ 0 0.5 0']",['Ca'],{'Ca': 2.0}
TeRhCl,10248,56853,ABC,"[[0.0, 3.716509, 0.0], [-3.247967, 0.0, 5.929796], [6.639207, -1.858254, 0.032725]]","['Cl @ 0.635 0.966 0.27', 'Cl @ 0.365 0.0344 0.73', 'Rh @ 0.749 0.753 0.498', 'Rh @ 0.251 0.247 0.502', 'Te @ 0.137 0.47 0.274', 'Te @ 0.863 0.53 0.726']",['Rh'],{'Rh': 3.0}
ThNF,6649,35745,ABC,"[[7.10963, 0.008065, 0.004923], [5.989863, 3.829942, 0.004923], [5.989863, 1.754964, 3.4042]]","['F @ 0.132 0.132 0.132', 'F @ 0.868 0.868 0.868', 'N @ 0.378 0.378 0.378', 'N @ 0.622 0.622 0.622', 'Th @ 0.261 0.261 0.261', 'Th @ 0.739 0.739 0.739']",['Th'],{'Th': 4.0}
CdIn2Te4,4821,25651,AB2C4,"[[-6.373753, 0.0, 0.0], [0.0, -6.373753, 0.0], [3.186877, 3.186877, 6.328866]]","['Cd @ 0 0 0', 'In @ 0.5 0.5 0', 'In @ 0.25 0.75 0.5', 'Te @ 0.415 0.365 0.276', 'Te @ 0.861 0.911 0.276', 'Te @ 0.635 0.139 0.724', 'Te @ 0.0888 0.585 0.724']","['Cd', 'In']","{'Cd': 2.0, 'In': 3.0}"
Cs2AgF4,3375,16254,AB2C4,"[[-4.387722, 0.0, 0.0], [0.0, -4.387722, 0.0], [2.193861, 2.193861, 7.113418]]","['Ag @ 0 0 0', 'Cs @ 0.647 0.647 0.294', 'Cs @ 0.353 0.353 0.706', 'F @ 0.5 0 0', 'F @ 0 0.5 0', 'F @ 0.156 0.156 0.311', 'F @ 0.844 0.844 0.689']","['Cs', 'Ag']","{'Cs': 1.0, 'Ag': 2.0}"
UPt2,18023,105832,AB2,"[[0.0, 0.0, 4.211773], [0.0, 4.896369, 2.105887], [-5.673035, 0.0, 0.0]]","['Pt @ 0 0 0', 'Pt @ 0.368 0.263 0.25', 'Pt @ 0 0 0.5', 'Pt @ 0.632 0.737 0.75', 'U @ 0.676 0.649 0.25', 'U @ 0.324 0.351 0.75']","['U', 'Pt']","{'U': 4.0, 'Pt': -2.0}"
Al2Te5,14221,78941,A2B5,"[[0.0, 4.198307, 0.0], [7.214551, -2.099153, 0.009569], [-0.942951, -2.099153, -8.154888]]","['Al @ 0.77 0.138 0.402', 'Al @ 0.23 0.862 0.598', 'Te @ 0 0 0', 'Te @ 0.706 0.285 0.128', 'Te @ 0.581 0.765 0.398', 'Te @ 0.419 0.235 0.602', 'Te @ 0.294 0.715 0.872']",['Al'],{'Al': 3.0}
Sr2CrO4,23144,245595,AB2C4,"[[-3.795999, 0.0, 0.0], [0.0, -3.795999, 0.0], [1.897999, 1.897999, 6.343685]]","['Cr @ 0 0 0', 'O @ 0.5 0 0', 'O @ 0 0.5 0', 'O @ 0.159 0.159 0.318', 'O @ 0.841 0.841 0.682', 'Sr @ 0.648 0.648 0.295', 'Sr @ 0.352 0.352 0.705']","['Sr', 'Cr']","{'Sr': 2.0, 'Cr': 4.0}"
Mn2Au5,10785,58551,A2B5,"[[0.0, -3.929299, 0.0], [-4.64174, 1.96465, -0.020326], [0.832896, 0.0, -6.57126]]","['Au @ 0 0 0', 'Au @ 0.714 0.428 0.146', 'Au @ 0.137 0.274 0.433', 'Au @ 0.863 0.726 0.567', 'Au @ 0.286 0.572 0.854', 'Mn @ 0.424 0.848 0.281', 'Mn @ 0.576 0.152 0.719']","['Mn', 'Au']","{'Mn': 2.5, 'Au': -1.0}"
ZnIn2S4,8483,44637,AB2C4,"[[3.908649, -0.000322, -0.000496], [-1.954604, 3.385473, 0.0], [-0.001732, -0.001, 12.532816]]","['In @ 0.333 0.667 0.0744', 'In @ 0.667 0.333 0.393', 'S @ 1 1 0.988', 'S @ 0.333 0.667 0.27', 'S @ 0.000101 5.14e-05 0.494', 'S @ 0.333 0.667 0.745', 'Zn @ 1 1 0.704']","['Zn', 'In']","{'Zn': 2.0, 'In': 3.0}"
Ti2FeS4,7816,42563,AB2C4,"[[0.0, -3.351183, 0.0], [-2.727554, 0.0, 5.20924], [-3.728198, 1.675591, -5.214869]]","['Fe @ 0 0 0', 'S @ 0.118 0.793 0.236', 'S @ 0.623 0.291 0.245', 'S @ 0.377 0.709 0.755', 'S @ 0.882 0.207 0.764', 'Ti @ 0.745 0.755 0.49', 'Ti @ 0.255 0.245 0.51']","['Ti', 'Fe']","{'Ti': 3.0, 'Fe': 2.0}"
V2FeS4,6623,35634,AB2C4,"[[0.0, 3.180827, 0.0], [5.786586, 0.0, -0.033892], [-2.655133, -1.590414, -5.421679]]","['Fe @ 0 0 0', 'S @ 0.104 0.437 0.207', 'S @ 0.637 0.977 0.273', 'S @ 0.363 0.0232 0.727', 'S @ 0.896 0.563 0.793', 'V @ 0.74 0.686 0.48', 'V @ 0.26 0.314 0.52']","['V', 'Fe']","{'V': 2.5, 'Fe': 3.0}"
NiC2S2N2,6006,31320,AB2C2D2,"[[0.0, -3.60798, 0.0], [5.195447, 1.80399, 0.019394], [-1.754753, 0.0, 5.837643]]","['C @ 0.765 0.529 0.213', 'C @ 0.235 0.471 0.787', 'N @ 0.868 0.736 0.17', 'N @ 0.132 0.264 0.83', 'Ni @ 0 0 0', 'S @ 0.617 0.235 0.262', 'S @ 0.383 0.765 0.738']",['Ni'],{'Ni': 2.0}
KCN,22048,173942,ABC,"[[-2.000812, 2.314803, 3.135943], [2.000812, 2.314803, -3.135943], [-7.123831, -2.314803, -3.099082]]","['C @ 0.876 0.637 0.331', 'C @ 0.193 0.454 0.831', 'K @ 0.953 0.98 0.0456', 'K @ 0.566 0.093 0.546', 'N @ 0.637 0.398 0.227', 'N @ 0.329 0.59 0.727']",['K'],{'K': 1.0}
TbOF,5620,28890,ABC,"[[6.662356, 0.002332, 0.001426], [5.583088, 3.635397, 0.001426], [5.583088, 1.658557, 3.235013]]","['F @ 0.13 0.13 0.13', 'F @ 0.87 0.87 0.87', 'O @ 0.378 0.378 0.378', 'O @ 0.622 0.622 0.622', 'Tb @ 0.258 0.258 0.258', 'Tb @ 0.742 0.742 0.742']",['Tb'],{'Tb': 3.0}
Er2CN2O2,19160,109425,AB2C2D2,"[[3.654795, 0.0, 2e-06], [-1.827398, 3.165146, 0.0], [3e-06, 2e-06, 8.126606]]","['C @ 1 1 0.5', 'Er @ 0.333 0.667 0.177', 'Er @ 0.667 0.333 0.823', 'N @ 1 1 0.348', 'N @ 3.57e-06 2.75e-06 0.652', 'O @ 0.667 0.333 0.103', 'O @ 0.333 0.667 0.897']",['Er'],{'Er': 3.0}
Sm2Mo2C3,26457,417828,A2B2C3,"[[0.0, 3.456791, 0.0], [-1.64721, 0.0, 5.578719], [5.685545, -1.728395, 0.007969]]","['C @ 1 0.5 1', 'C @ 0.726 0.266 0.451', 'C @ 0.274 0.734 0.549', 'Mo @ 0.152 0.382 0.305', 'Mo @ 0.848 0.618 0.695', 'Sm @ 0.611 0.824 0.222', 'Sm @ 0.389 0.176 0.778']","['Sm', 'Mo']","{'Sm': 3.0, 'Mo': 3.0}"
UAsP,28101,611155,ABC,"[[3.851909, 0.0, 0.0], [0.0, 3.851909, 0.0], [0.0, 0.0, 7.858537]]","['As @ 0.75 0.25 0', 'As @ 0.25 0.75 0', 'P @ 0.75 0.75 0.354', 'P @ 0.25 0.25 0.646', 'U @ 0.25 0.25 0.295', 'U @ 0.75 0.75 0.705']",['U'],{'U': 6.0}
PuSe2,30999,649957,AB2,"[[4.104776, 0.0, 0.0], [0.0, 4.104776, 0.0], [0.0, 0.0, 8.242543]]","['Pu @ 0.25 0.25 0.276', 'Pu @ 0.75 0.75 0.724', 'Se @ 0.75 0.25 0', 'Se @ 0.25 0.75 0', 'Se @ 0.75 0.75 0.362', 'Se @ 0.25 0.25 0.638']",['Pu'],{'Pu': 4.0}
V2NiSe4,4490,23970,AB2C4,"[[0.0, 3.383014, 0.0], [6.168279, 0.0, -0.001825], [-2.930496, -1.691507, -5.774704]]","['Ni @ 0 0 0', 'Se @ 0.105 0.446 0.209', 'Se @ 0.64 0.978 0.28', 'Se @ 0.36 0.0221 0.72', 'Se @ 0.895 0.554 0.791', 'V @ 0.746 0.687 0.491', 'V @ 0.254 0.313 0.509']","['V', 'Ni']","{'V': 3.0, 'Ni': 2.0}"
CdGa2Se4,2131,2287,AB2C4,"[[-5.843677, 0.0, 0.0], [0.0, -5.843677, 0.0], [2.921839, 2.921839, 5.470713]]","['Cd @ 0 0 0', 'Ga @ 0.5 0.5 0', 'Ga @ 0.25 0.75 0.5', 'Se @ 0.415 0.399 0.279', 'Se @ 0.864 0.88 0.279', 'Se @ 0.12 0.585 0.721', 'Se @ 0.601 0.136 0.721']","['Cd', 'Ga']","{'Cd': 2.0, 'Ga': 3.0}"
Ga2HgSe4,4815,25645,AB2C4,"[[-5.865327, 0.0, 0.0], [0.0, -5.865327, 0.0], [2.932663, 2.932663, 5.483485]]","['Ga @ 0.5 0.5 0', 'Ga @ 0.25 0.75 0.5', 'Hg @ 0 0 0', 'Se @ 0.416 0.401 0.28', 'Se @ 0.864 0.879 0.28', 'Se @ 0.599 0.136 0.72', 'Se @ 0.121 0.584 0.72']","['Ga', 'Hg']","{'Ga': 3.0, 'Hg': 2.0}"
ZnIn2Te4,4820,25650,AB2C4,"[[-6.230223, 0.0, 0.0], [0.0, -6.230223, 0.0], [3.115112, 3.115112, 6.294491]]","['In @ 0.5 0.5 0', 'In @ 0.25 0.75 0.5', 'Te @ 0.399 0.345 0.265', 'Te @ 0.866 0.92 0.265', 'Te @ 0.08 0.601 0.735', 'Te @ 0.655 0.134 0.735', 'Zn @ 0 0 0']","['Zn', 'In']","{'Zn': 2.0, 'In': 3.0}"
MnCr2Se4,29559,626299,AB2C4,"[[0.0, 3.70644, 0.0], [2.928351, 0.0, -5.710485], [-6.806293, -1.85322, 0.118088]]","['Cr @ 0.742 0.728 0.483', 'Cr @ 0.258 0.272 0.517', 'Mn @ 0 0 0', 'Se @ 0.129 0.457 0.257', 'Se @ 0.636 0.974 0.271', 'Se @ 0.364 0.0256 0.729', 'Se @ 0.871 0.543 0.743']","['Mn', 'Cr']","{'Mn': 2.0, 'Cr': 3.0}"
MnCr2S4,29558,626279,AB2C4,"[[0.0, 3.499862, 0.0], [2.714687, 0.0, -5.412556], [-6.49645, -1.749931, 0.126042]]","['Cr @ 0.739 0.727 0.479', 'Cr @ 0.261 0.273 0.521', 'Mn @ 0 0 0', 'S @ 0.13 0.454 0.26', 'S @ 0.638 0.98 0.276', 'S @ 0.362 0.0201 0.724', 'S @ 0.87 0.546 0.74']","['Mn', 'Cr']","{'Mn': 2.0, 'Cr': 3.0}"
Cr3Te4,29597,626888,A3B4,"[[0.0, 3.979899, 0.0], [3.274613, 0.0, -6.125436], [-7.000209, -1.989949, 0.002319]]","['Cr @ 0 0 0', 'Cr @ 0.741 0.72 0.481', 'Cr @ 0.259 0.28 0.519', 'Te @ 0.119 0.451 0.238', 'Te @ 0.633 0.973 0.267', 'Te @ 0.367 0.0265 0.733', 'Te @ 0.881 0.549 0.762']",['Cr'],{'Cr': 2.6666666666666665}
NpO2F2,6082,31675,AB2C2,"[[5.354007, -0.165611, -0.105159], [3.851131, 3.723117, -0.105159], [3.851131, 1.488345, 3.414306]]","['F @ 0.334 0.334 0.334', 'F @ 0.666 0.666 0.666', 'Np @ 0 0 0', 'O @ 0.12 0.12 0.12', 'O @ 0.88 0.88 0.88']",['Np'],{'Np': 6.0}
V2NiS4,6513,35140,AB2C4,"[[0.0, 3.217055, 0.0], [5.829102, 0.0, -0.021632], [-2.67659, -1.608528, -5.461672]]","['Ni @ 0 0 0', 'S @ 0.107 0.447 0.214', 'S @ 0.639 0.98 0.278', 'S @ 0.361 0.0204 0.722', 'S @ 0.893 0.553 0.786', 'V @ 0.742 0.691 0.484', 'V @ 0.258 0.309 0.516']","['V', 'Ni']","{'V': 3.0, 'Ni': 2.0}"
Ba2ZrS4,12677,69853,AB2C4,"[[-5.001387, 0.0, 0.0], [0.0, -5.001387, 0.0], [2.500693, 2.500693, 7.932742]]","['Ba @ 0.642 0.642 0.284', 'Ba @ 0.358 0.358 0.716', 'S @ 0.5 0 0', 'S @ 0 0.5 0', 'S @ 0.164 0.164 0.327', 'S @ 0.836 0.836 0.673', 'Zr @ 0 0 0']","['Ba', 'Zr']","{'Ba': 2.0, 'Zr': 4.0}"
SiMo3,5887,30640,AB3,"[[4.916829, 0.0, 0.0], [0.0, 4.916829, 0.0], [0.0, 0.0, 4.916829]]","['Mo @ 0.5 0.25 0', 'Mo @ 0.5 0.75 0', 'Mo @ 0 0.5 0.25', 'Mo @ 0.25 0 0.5', 'Mo @ 0.75 0 0.5', 'Mo @ 0 0.5 0.75', 'Si @ 0 0 0', 'Si @ 0.5 0.5 0.5']",['Mo'],{'Mo': 4}
Ho2CN2O2,26325,416882,AB2C2D2,"[[3.67443, 1e-06, 0.0], [-1.837214, 3.182148, 0.0], [0.0, 0.0, 8.146289]]","['C @ 0 0 0.5', 'Ho @ 0.333 0.667 0.177', 'Ho @ 0.667 0.333 0.823', 'N @ 0 0 0.348', 'N @ 0 0 0.652', 'O @ 0.667 0.333 0.102', 'O @ 0.333 0.667 0.898']",['Ho'],{'Ho': 3.0}
DyAgSb2,16393,95133,ABC2,"[[4.323343, 0.0, 0.0], [0.0, 4.323343, 0.0], [0.0, 0.0, 10.444001]]","['Ag @ 0.75 0.25 0', 'Ag @ 0.25 0.75 0', 'Dy @ 0.25 0.25 0.265', 'Dy @ 0.75 0.75 0.735', 'Sb @ 0.75 0.75 0.186', 'Sb @ 0.75 0.25 0.5', 'Sb @ 0.25 0.75 0.5', 'Sb @ 0.25 0.25 0.814']","['Dy', 'Ag']","{'Dy': 3.0, 'Ag': 1.0}"
NaClO2,1609,22,ABC2,"[[1.510704, 3.162506, 2.888573], [-1.510704, 3.162506, -2.888573], [-6.402222, 0.0, -0.063934]]","['Cl @ 0.852 0.852 0.25', 'Cl @ 0.148 0.148 0.75', 'Na @ 0.368 0.368 0.25', 'Na @ 0.632 0.632 0.75', 'O @ 0.844 0.569 0.158', 'O @ 0.569 0.844 0.342', 'O @ 0.431 0.156 0.658', 'O @ 0.156 0.431 0.842']",['Na'],{'Na': 1}
CsDyS2,27449,602845,ABC2,"[[4.097594, 0.0, 0.0], [-2.048797, 3.548642, 0.0], [0.0, 0.0, 16.040649]]","['Cs @ 0.333 0.667 0.25', 'Cs @ 0.667 0.333 0.75', 'Dy @ 0 0 0', 'Dy @ 0 0 0.5', 'S @ 0.667 0.333 0.0912', 'S @ 0.667 0.333 0.409', 'S @ 0.333 0.667 0.591', 'S @ 0.333 0.667 0.909']","['Cs', 'Dy']","{'Cs': 1.0, 'Dy': 3.0}"
CsYbSe2,11253,59913,ABC2,"[[4.381731, 0.0, 0.0], [-2.190865, 3.794694, 0.0], [0.0, 0.0, 16.493686]]","['Cs @ 0.333 0.667 0.25', 'Cs @ 0.667 0.333 0.75', 'Se @ 0.667 0.333 0.0923', 'Se @ 0.667 0.333 0.408', 'Se @ 0.333 0.667 0.592', 'Se @ 0.333 0.667 0.908', 'Yb @ 0 0 0', 'Yb @ 0 0 0.5']","['Cs', 'Yb']","{'Cs': 1.0, 'Yb': 3.0}"
GdBi2IO4,16092,92429,ABC2D4,"[[3.931316, 0.0, 0.0], [0.0, 3.931316, 0.0], [0.0, 0.0, 9.528813]]","['Bi @ 0.5 0.5 0.262', 'Bi @ 0.5 0.5 0.738', 'Gd @ 0 0 0', 'I @ 0 0 0.5', 'O @ 0.5 0 0.146', 'O @ 0 0.5 0.146', 'O @ 0.5 0 0.854', 'O @ 0 0.5 0.854']","['Gd', 'Bi']","{'Gd': 3.0, 'Bi': 3.0}"
SnS,4617,24376,AB,"[[11.314871, 0.0, 0.0], [0.0, 4.025052, 0.0], [0.0, 0.0, 4.3729]]","['S @ 0.351 0.25 0.0208', 'S @ 0.851 0.25 0.479', 'S @ 0.149 0.75 0.521', 'S @ 0.649 0.75 0.979', 'Sn @ 0.119 0.25 0.119', 'Sn @ 0.619 0.25 0.381', 'Sn @ 0.381 0.75 0.619', 'Sn @ 0.881 0.75 0.881']",['Sn'],{'Sn': 2.0}
GeBi2Te4,5837,30394,AB2C4,"[[-2.199823, 3.810207, 0.0], [4.399647, 0.0, 0.0], [2.199823, -1.27007, -13.865686]]","['Bi @ 0.424 0.576 0.272', 'Bi @ 0.576 0.424 0.728', 'Ge @ 0 0 0', 'Te @ 0.707 0.293 0.12', 'Te @ 0.133 0.867 0.399', 'Te @ 0.867 0.133 0.601', 'Te @ 0.293 0.707 0.88']",['Bi'],{'Bi': 3.0}
TiCr2Te4,29598,626896,AB2C4,"[[0.0, 3.936231, 0.0], [3.288629, 0.0, -6.20269], [-7.11734, -1.968116, 0.100346]]","['Cr @ 0.742 0.725 0.485', 'Cr @ 0.258 0.275 0.515', 'Te @ 0.122 0.451 0.245', 'Te @ 0.633 0.967 0.266', 'Te @ 0.367 0.0331 0.734', 'Te @ 0.878 0.549 0.755', 'Ti @ 0 0 0']","['Ti', 'Cr']","{'Ti': 4.0, 'Cr': 2.0}"
KClO2,11261,59935,ABC2,"[[-3.068001, -3.156051, 0.0], [-3.068001, 3.156051, 0.0], [0.0, 0.0, -7.23017]]","['Cl @ 0.47 0.53 0.25', 'Cl @ 0.53 0.47 0.75', 'K @ 0 0 0', 'K @ 0 0 0.5', 'O @ 0.114 0.467 0.25', 'O @ 0.533 0.886 0.25', 'O @ 0.467 0.114 0.75', 'O @ 0.886 0.533 0.75']",['K'],{'K': 1}
GePt,2258,2624,AB,"[[6.157057, 0.0, 0.0], [0.0, 5.804151, 0.0], [0.0, 0.0, 3.753394]]","['Ge @ 0.59 0.185 0.25', 'Ge @ 0.91 0.685 0.25', 'Ge @ 0.0896 0.315 0.75', 'Ge @ 0.41 0.815 0.75', 'Pt @ 0.191 1 0.25', 'Pt @ 0.309 0.5 0.25', 'Pt @ 0.809 0.000322 0.75', 'Pt @ 0.691 0.5 0.75']",['Pt'],{'Pt': -2.0}
PrBi2BrO4,16074,92411,ABC2D4,"[[3.956336, 0.0, 0.0], [0.0, 3.956336, 0.0], [0.0, 0.0, 9.258298]]","['Bi @ 0.5 0.5 0.277', 'Bi @ 0.5 0.5 0.723', 'Br @ 0 0 0.5', 'O @ 0.5 0 0.16', 'O @ 0 0.5 0.16', 'O @ 0.5 0 0.84', 'O @ 0 0.5 0.84', 'Pr @ 0 0 0']","['Pr', 'Bi']","{'Pr': 3.0, 'Bi': 3.0}"
Ga2Te5,1831,1085,A2B5,"[[4.031369, -4.031369, 3.486543], [4.031369, 4.031369, -3.486543], [-4.031369, 4.031369, 3.486543]]","['Ga @ 0.75 0.5 0.25', 'Ga @ 0.25 0.5 0.75', 'Te @ 0 0 0', 'Te @ 0.671 0.858 0.188', 'Te @ 0.188 0.517 0.329', 'Te @ 0.812 0.483 0.671', 'Te @ 0.329 0.142 0.812']",['Ga'],{'Ga': 2.0}
Tm2Fe2Si2C,14305,79394,AB2C2D2,"[[0.0, 3.885545, 0.0], [-5.233882, -1.942773, 0.030729], [1.038829, -1.942773, 5.133851]]","['C @ 0 0 0', 'Fe @ 0.895 0.692 0.0977', 'Fe @ 0.105 0.308 0.902', 'Si @ 0.448 0.605 0.29', 'Si @ 0.552 0.395 0.71', 'Tm @ 0.732 0.172 0.292', 'Tm @ 0.268 0.828 0.708']","['Tm', 'Fe']","{'Tm': 3.0, 'Fe': 3.0}"
ErBi2IO4,15817,89618,ABC2D4,"[[3.895073, 0.0, 0.0], [0.0, 3.895073, 0.0], [0.0, 0.0, 9.52642]]","['Bi @ 0.5 0.5 0.259', 'Bi @ 0.5 0.5 0.741', 'Er @ 0 0 0', 'I @ 0 0 0.5', 'O @ 0.5 0 0.142', 'O @ 0 0.5 0.142', 'O @ 0.5 0 0.858', 'O @ 0 0.5 0.858']","['Er', 'Bi']","{'Er': 3.0, 'Bi': 3.0}"
TmCl3,6573,35398,AB3,"[[3.225875, -5.587379, 0.0], [6.451749, 0.0, 0.0], [-3.225875, 1.86246, 6.013585]]","['Cl @ 0.75 0.0876 0.25', 'Cl @ 0.0876 0.412 0.25', 'Cl @ 0.412 0.75 0.25', 'Cl @ 0.588 0.25 0.75', 'Cl @ 0.912 0.588 0.75', 'Cl @ 0.25 0.912 0.75', 'Tm @ 0 0 0', 'Tm @ 0.5 0.5 0.5']",['Tm'],{'Tm': 3.0}
LaZnPO,15294,85777,ABCD,"[[4.026274, 0.0, 0.0], [0.0, 4.026274, 0.0], [0.0, 0.0, 8.878931]]","['La @ 0.25 0.25 0.14', 'La @ 0.75 0.75 0.86', 'O @ 0.75 0.25 0', 'O @ 0.25 0.75 0', 'P @ 0.75 0.75 0.335', 'P @ 0.25 0.25 0.665', 'Zn @ 0.75 0.25 0.5', 'Zn @ 0.25 0.75 0.5']","['La', 'Zn']","{'La': 3.0, 'Zn': 2.0}"
CsAgCl2,6841,37086,ABC2,"[[4.414593, 0.0, 0.0], [0.0, 0.0, 5.729946], [2.207296, -9.727314, 0.0]]","['Ag @ 0.799 0.25 0.402', 'Ag @ 0.201 0.75 0.598', 'Cl @ 0.93 0.25 0.14', 'Cl @ 0.777 0.75 0.446', 'Cl @ 0.223 0.25 0.554', 'Cl @ 0.0699 0.75 0.86', 'Cs @ 0.417 0.75 0.165', 'Cs @ 0.583 0.25 0.835']","['Cs', 'Ag']","{'Cs': 1.0, 'Ag': 1.0}"
FeAgO2,2292,2786,ABC2,"[[3.031585, 0.0, 0.0], [-1.515793, 2.625451, 0.0], [0.0, 0.0, 12.508279]]","['Ag @ 0.333 0.667 0.25', 'Ag @ 0.667 0.333 0.75', 'Fe @ 0 0 0', 'Fe @ 0 0 0.5', 'O @ 0.333 0.667 0.0825', 'O @ 0.333 0.667 0.417', 'O @ 0.667 0.333 0.583', 'O @ 0.667 0.333 0.917']","['Fe', 'Ag']","{'Fe': 3.0, 'Ag': 1.0}"
TiAs,3571,16773,AB,"[[3.638963, 0.0, 0.0], [-1.819482, 3.151356, 0.0], [0.0, 0.0, 12.107788]]","['As @ 0 0 0', 'As @ 0.667 0.333 0.25', 'As @ 0 0 0.5', 'As @ 0.333 0.667 0.75', 'Ti @ 0.333 0.667 0.117', 'Ti @ 0.333 0.667 0.383', 'Ti @ 0.667 0.333 0.617', 'Ti @ 0.667 0.333 0.883']",['Ti'],{'Ti': 3.0}
VCu3Te4,29820,629351,AB3C4,"[[5.90827, 0.0, 0.0], [0.0, 5.90827, 0.0], [0.0, 0.0, 5.90827]]","['Cu @ 0.5 0 0', 'Cu @ 0 0.5 0', 'Cu @ 0 0 0.5', 'Te @ 0.252 0.252 0.252', 'Te @ 0.748 0.748 0.252', 'Te @ 0.748 0.252 0.748', 'Te @ 0.252 0.748 0.748', 'V @ 0 0 0']","['V', 'Cu']","{'V': 5.0, 'Cu': 1.0}"
Na2MgSn,1663,262,ABC2,"[[5.036241, 0.0, 0.0], [-2.51812, 4.361512, 0.0], [0.0, 0.0, 9.972672]]","['Mg @ 1 1 0.25', 'Mg @ 8.02e-06 1.6e-05 0.75', 'Na @ 0.667 0.333 0.0797', 'Na @ 0.667 0.333 0.42', 'Na @ 0.333 0.667 0.58', 'Na @ 0.333 0.667 0.92', 'Sn @ 0.333 0.667 0.25', 'Sn @ 0.667 0.333 0.75']","['Na', 'Mg', 'Sn']","{'Na': 1, 'Mg': 2, 'Sn': 2}"
CaAs3,1653,193,AB3,"[[5.901838, -0.007165, 0.010352], [1.445137, 5.670835, -0.019143], [1.010134, 1.795749, 5.599151]]","['As @ 0.0125 0.778 0.0161', 'As @ 0.588 0.777 0.0952', 'As @ 0.853 0.189 0.41', 'As @ 0.147 0.811 0.59', 'As @ 0.412 0.223 0.905', 'As @ 0.988 0.222 0.984', 'Ca @ 0.315 0.34 0.372', 'Ca @ 0.685 0.66 0.628']",['Ca'],{'Ca': 2.0}
LaZnSbO,26695,419353,ABCD,"[[4.224578, 0.0, 0.0], [0.0, 4.224578, 0.0], [0.0, 0.0, 9.558726]]","['La @ 0.25 0.25 0.121', 'La @ 0.75 0.75 0.879', 'O @ 0.75 0.25 0', 'O @ 0.25 0.75 0', 'Sb @ 0.75 0.75 0.319', 'Sb @ 0.25 0.25 0.681', 'Zn @ 0.75 0.25 0.5', 'Zn @ 0.25 0.75 0.5']","['La', 'Zn']","{'La': 3.0, 'Zn': 2.0}"
LuBi2IO4,16099,92437,ABC2D4,"[[3.871581, 0.0, 0.0], [0.0, 3.871581, 0.0], [0.0, 0.0, 9.507256]]","['Bi @ 0.5 0.5 0.258', 'Bi @ 0.5 0.5 0.742', 'I @ 0 0 0.5', 'Lu @ 0 0 0', 'O @ 0.5 0 0.139', 'O @ 0 0.5 0.139', 'O @ 0.5 0 0.861', 'O @ 0 0.5 0.861']","['Lu', 'Bi']","{'Lu': 3.0, 'Bi': 3.0}"
TbCuSb2,19730,153569,ABC2,"[[4.298595, 0.0, 0.0], [0.0, 4.298595, 0.0], [0.0, 0.0, 9.903419]]","['Cu @ 0.75 0.25 0.5', 'Cu @ 0.25 0.75 0.5', 'Sb @ 0.75 0.25 0', 'Sb @ 0.25 0.75 0', 'Sb @ 0.75 0.75 0.338', 'Sb @ 0.25 0.25 0.662', 'Tb @ 0.25 0.25 0.248', 'Tb @ 0.75 0.75 0.752']","['Tb', 'Cu']","{'Tb': 3.0, 'Cu': 1.0}"
