name,entry_id,icsd_id,composition_generic,unit_cell,sites,metals,oxstate_label
SrO,22298,181275,AB,"[[3.100712, 0.0, 0.0], [0.0, 3.100712, 0.0], [0.0, 0.0, 3.100712]]","['O @ 0.5 0.5 0.5', 'Sr @ 0 0 0']",['Sr'],"{'Sr': 2, 'O': -2}"
SrS,20780,164144,AB,"[[3.659531, 0.0, 0.0], [0.0, 3.659531, 0.0], [0.0, 0.0, 3.659531]]","['S @ 0.5 0.5 0.5', 'Sr @ 0 0 0']",['Sr'],"{'Sr': 2, 'S': -2}"
SrO,5182,26960,AB,"[[2.568787, -2.568787, 0.0], [-2.568787, 0.0, -2.568787], [2.568787, 2.568787, 0.0]]","['O @ 0.5 0 0.5', 'Sr @ 0 0 0']",['Sr'],"{'Sr': 2, 'O': -2}"
TePb,6975,38295,AB,"[[3.263274, -3.263274, 0.0], [-3.263274, 0.0, -3.263274], [3.263274, 3.263274, 0.0]]","['Pb @ 0.5 0 0.5', 'Te @ 0 0 0']",['Pb'],"{'Pb': 2, 'Te': -2}"
PaO,4671,24621,AB,"[[2.474903, -2.474903, 0.0], [-2.474903, 0.0, -2.474903], [2.474903, 2.474903, 0.0]]","['O @ 0.5 0 0.5', 'Pa @ 0 0 0']",['Pa'],"{'Pa': 2, 'O': -2}"
BaO,5183,26961,AB,"[[2.772098, -2.772098, 0.0], [-2.772098, 0.0, -2.772098], [2.772098, 2.772098, 0.0]]","['Ba @ 0 0 0', 'O @ 0.5 0 0.5']",['Ba'],"{'Ba': 2, 'O': -2}"
NpP,8383,44381,AB,"[[2.79723, -2.79723, 0.0], [-2.79723, 0.0, -2.79723], [2.79723, 2.79723, 0.0]]","['Np @ 0 0 0', 'P @ 0.5 0 0.5']",['Np'],"{'Np': 3, 'P': -3}"
ThN,8389,44388,AB,"[[2.578469, -2.578469, 0.0], [-2.578469, 0.0, -2.578469], [2.578469, 2.578469, 0.0]]","['N @ 0.5 0 0.5', 'Th @ 0 0 0']",['Th'],"{'Th': 3, 'N': -3}"
ThS,6095,31707,AB,"[[2.856056, -2.856056, 0.0], [-2.856056, 0.0, -2.856056], [2.856056, 2.856056, 0.0]]","['S @ 0.5 0 0.5', 'Th @ 0 0 0']",['Th'],"{'Th': 2, 'S': -2}"
NdTe,30819,646031,AB,"[[3.178437, -3.178437, 0.0], [-3.178437, 0.0, -3.178437], [3.178437, 3.178437, 0.0]]","['Nd @ 0 0 0', 'Te @ 0.5 0 0.5']",['Nd'],"{'Nd': 2, 'Te': -2}"
CsBr,11505,61516,AB,"[[3.651457, -3.651457, 0.0], [-3.651457, 0.0, -3.651457], [3.651457, 3.651457, 0.0]]","['Br @ 0.5 0 0.5', 'Cs @ 0 0 0']",['Cs'],"{'Cs': 1, 'Br': -1}"
PdN,21509,169395,AB,"[[2.20867, -2.20867, 0.0], [-2.20867, 0.0, -2.20867], [2.20867, 2.20867, 0.0]]","['N @ 0.5 0 0.5', 'Pd @ 0 0 0']",['Pd'],"{'Pd': 3, 'N': -3}"
WN,5834,30381,AB,"[[0.0, -2.175256, 2.175256], [-2.175256, 2.175256, 0.0], [0.0, -2.175256, -2.175256]]","['N @ 0.5 0 0.5', 'W @ 0 0 0']",['W'],"{'W': 3, 'N': -3}"
CdTe,6118,31844,AB,"[[3.287845, -3.287845, 0.0], [-3.287845, 0.0, -3.287845], [3.287845, 3.287845, 0.0]]","['Cd @ 0 0 0', 'Te @ 0.75 0.5 0.25']",['Cd'],"{'Cd': 2, 'Te': -2}"
RbBr,11509,61522,AB,"[[4.155752, 0.0, 0.0], [0.0, 4.155752, 0.0], [0.0, 0.0, 4.155752]]","['Br @ 0.5 0.5 0.5', 'Rb @ 0 0 0']",['Rb'],"{'Rb': 1, 'Br': -1}"
ErTe,30058,631173,AB,"[[3.048956, -3.048956, 0.0], [-3.048956, 0.0, -3.048956], [3.048956, 3.048956, 0.0]]","['Er @ 0 0 0', 'Te @ 0.5 0 0.5']",['Er'],"{'Er': 2, 'Te': -2}"
TaO,11517,61635,AB,"[[2.237784, -2.237784, 0.0], [-2.237784, 0.0, -2.237784], [2.237784, 2.237784, 0.0]]","['O @ 0.5 0 0.5', 'Ta @ 0 0 0']",['Ta'],"{'Ta': 2, 'O': -2}"
ReN,22306,181299,AB,"[[2.777932, 0.0, 0.0], [-1.388966, 2.40577, 0.0], [0.0, 0.0, 3.015673]]","['N @ 0.667 0.333 0.5', 'Re @ 0 0 0']",['Re'],"{'Re': 3, 'N': -3}"
VN,4163,22321,AB,"[[2.051988, -2.051988, 0.0], [-2.051988, 0.0, -2.051988], [2.051988, 2.051988, 0.0]]","['N @ 0.5 0 0.5', 'V @ 0 0 0']",['V'],"{'V': 3, 'N': -3}"
NdP,13795,76597,AB,"[[2.945349, -2.945349, 0.0], [-2.945349, 0.0, -2.945349], [2.945349, 2.945349, 0.0]]","['Nd @ 0 0 0', 'P @ 0.5 0 0.5']",['Nd'],"{'Nd': 3, 'P': -3}"
UN,4568,24220,AB,"[[2.42684, -2.42684, 0.0], [-2.42684, 0.0, -2.42684], [2.42684, 2.42684, 0.0]]","['N @ 0.5 0 0.5', 'U @ 0 0 0']",['U'],"{'U': 3, 'N': -3}"
YbAs,8172,43650,AB,"[[2.979793, -2.979793, 0.0], [-2.979793, 0.0, -2.979793], [2.979793, 2.979793, 0.0]]","['As @ 0.5 0 0.5', 'Yb @ 0 0 0']",['Yb'],"{'Yb': 3, 'As': -3}"
ReN,22305,181298,AB,"[[2.699878, 0.0, 0.0], [0.0, 2.699878, 0.0], [0.0, 0.0, 2.699878]]","['N @ 0.5 0.5 0.5', 'Re @ 0 0 0']",['Re'],"{'Re': 3, 'N': -3}"
RbCl,5151,26877,AB,"[[3.958357, 0.0, 0.0], [0.0, 3.958357, 0.0], [0.0, 0.0, 3.958357]]","['Cl @ 0.5 0.5 0.5', 'Rb @ 0 0 0']",['Rb'],"{'Rb': 1, 'Cl': -1}"
YAs,20282,160147,AB,"[[3.577, 0.0, 0.0], [0.0, 3.577, 0.0], [0.0, 0.0, 3.577]]","['As @ 0.5 0.5 0.5', 'Y @ 0 0 0']",['Y'],"{'Y': 3, 'As': -3}"
MoN,20241,159439,AB,"[[2.169699, -2.169699, 0.0], [-2.169699, 0.0, -2.169699], [2.169699, 2.169699, 0.0]]","['Mo @ 0 0 0', 'N @ 0.5 0 0.5']",['Mo'],"{'Mo': 3, 'N': -3}"
YP,20281,160145,AB,"[[3.473641, 0.0, 0.0], [0.0, 3.473641, 0.0], [0.0, 0.0, 3.473641]]","['P @ 0.5 0.5 0.5', 'Y @ 0 0 0']",['Y'],"{'Y': 3, 'P': -3}"
TlSb,11312,60381,AB,"[[3.865177, 0.0, 0.0], [0.0, 3.865177, 0.0], [0.0, 0.0, 3.865177]]","['Sb @ 0.5 0.5 0.5', 'Tl @ 0 0 0']",['Tl'],"{'Tl': 3, 'Sb': -3}"
US,6096,31708,AB,"[[2.727049, -2.727049, 0.0], [-2.727049, 0.0, -2.727049], [2.727049, 2.727049, 0.0]]","['S @ 0.5 0 0.5', 'U @ 0 0 0']",['U'],"{'U': 2, 'S': -2}"
PrS,14050,77930,AB,"[[2.899254, -2.899254, 0.0], [-2.899254, 0.0, -2.899254], [2.899254, 2.899254, 0.0]]","['Pr @ 0 0 0', 'S @ 0.5 0 0.5']",['Pr'],"{'Pr': 2, 'S': -2}"
TmTe,18158,106151,AB,"[[3.038508, -3.038508, 0.0], [-3.038508, 0.0, -3.038508], [3.038508, 3.038508, 0.0]]","['Te @ 0.5 0 0.5', 'Tm @ 0 0 0']",['Tm'],"{'Tm': 2, 'Te': -2}"
ThSe,5081,26653,AB,"[[2.973096, -2.973096, 0.0], [-2.973096, 0.0, -2.973096], [2.973096, 2.973096, 0.0]]","['Se @ 0.5 0 0.5', 'Th @ 0 0 0']",['Th'],"{'Th': 2, 'Se': -2}"
PtN,20743,163864,AB,"[[2.379317, -2.379317, 0.0], [-2.379317, 0.0, -2.379317], [2.379317, 2.379317, 0.0]]","['N @ 0.75 0.5 0.25', 'Pt @ 0 0 0']",['Pt'],"{'Pt': 3, 'N': -3}"
PtN,20744,163865,AB,"[[2.236025, -2.236025, 0.0], [-2.236025, 0.0, -2.236025], [2.236025, 2.236025, 0.0]]","['N @ 0.5 0 0.5', 'Pt @ 0 0 0']",['Pt'],"{'Pt': 3, 'N': -3}"
GdAs,28037,610585,AB,"[[2.938206, -2.938206, 0.0], [-2.938206, 0.0, -2.938206], [2.938206, 2.938206, 0.0]]","['As @ 0 0 0', 'Gd @ 0.5 0 0.5']",['Gd'],"{'Gd': 3, 'As': -3}"
KI,4108,22158,AB,"[[3.585204, -3.585204, 0.0], [-3.585204, 0.0, -3.585204], [3.585204, 3.585204, 0.0]]","['I @ 0.5 0 0.5', 'K @ 0 0 0']",['K'],"{'K': 1, 'I': -1}"
CdS,5709,29278,AB,"[[2.944646, -2.944646, 0.0], [-2.944646, 0.0, -2.944646], [2.944646, 2.944646, 0.0]]","['Cd @ 0 0 0', 'S @ 0.75 0.5 0.25']",['Cd'],"{'Cd': 2, 'S': -2}"
YTe,18159,106153,AB,"[[3.086051, -3.086051, 0.0], [-3.086051, 0.0, -3.086051], [3.086051, 3.086051, 0.0]]","['Te @ 0.5 0 0.5', 'Y @ 0 0 0']",['Y'],"{'Y': 2, 'Te': -2}"
MoN,20243,159441,AB,"[[2.871769, 0.0, 0.0], [-1.435885, 2.487045, 0.0], [0.0, 0.0, 2.852109]]","['Mo @ 0 0 0', 'N @ 0.667 0.333 0.5']",['Mo'],"{'Mo': 3, 'N': -3}"
ReN,22304,181297,AB,"[[2.166947, -2.166947, 0.0], [-2.166947, 0.0, -2.166947], [2.166947, 2.166947, 0.0]]","['N @ 0.5 0 0.5', 'Re @ 0 0 0']",['Re'],"{'Re': 3, 'N': -3}"
PuN,6100,31718,AB,"[[2.457976, -2.457976, 0.0], [-2.457976, 0.0, -2.457976], [2.457976, 2.457976, 0.0]]","['N @ 0.5 0 0.5', 'Pu @ 0 0 0']",['Pu'],"{'Pu': 3, 'N': -3}"
TlCl,11507,61518,AB,"[[3.246985, -3.246985, 0.0], [-3.246985, 0.0, -3.246985], [3.246985, 3.246985, 0.0]]","['Cl @ 0.5 0 0.5', 'Tl @ 0 0 0']",['Tl'],"{'Tl': 1, 'Cl': -1}"
VN,21569,169820,AB,"[[2.731706, 0.0, 0.0], [-1.365853, 2.365747, 0.0], [0.0, 0.0, 2.634616]]","['N @ 0.667 0.333 0.5', 'V @ 0 0 0']",['V'],"{'V': 3, 'N': -3}"
NdAs,4949,26268,AB,"[[3.018361, -3.018361, 0.0], [-3.018361, 0.0, -3.018361], [3.018361, 3.018361, 0.0]]","['As @ 0.5 0 0.5', 'Nd @ 0 0 0']",['Nd'],"{'Nd': 3, 'As': -3}"
YSb,8161,43632,AB,"[[3.101215, -3.101215, 0.0], [-3.101215, 0.0, -3.101215], [3.101215, 3.101215, 0.0]]","['Sb @ 0.5 0 0.5', 'Y @ 0 0 0']",['Y'],"{'Y': 3, 'Sb': -3}"
ScO,11516,61627,AB,"[[2.218132, -2.218132, 0.0], [-2.218132, 0.0, -2.218132], [2.218132, 2.218132, 0.0]]","['O @ 0.5 0 0.5', 'Sc @ 0 0 0']",['Sc'],"{'Sc': 2, 'O': -2}"
NdSb,13825,76738,AB,"[[2.261067, 2.261067, -3.195968], [2.261067, -2.261067, 3.195968], [-2.261067, -2.261067, -3.195968]]","['Nd @ 0 0 0', 'Sb @ 0.5 0 0.5']",['Nd'],"{'Nd': 3, 'Sb': -3}"
YbO,19509,151764,AB,"[[2.355776, -2.355776, 0.0], [-2.355776, 0.0, -2.355776], [2.355776, 2.355776, 0.0]]","['O @ 0.5 0 0.5', 'Yb @ 0 0 0']",['Yb'],"{'Yb': 2, 'O': -2}"
CdTe,31332,658984,AB,"[[3.038182, -3.038182, 0.0], [-3.038182, 0.0, -3.038182], [3.038182, 3.038182, 0.0]]","['Cd @ 0 0 0', 'Te @ 0.5 0 0.5']",['Cd'],"{'Cd': 2, 'Te': -2}"
AgF,3679,18008,AB,"[[2.446273, -2.446273, 0.0], [-2.446273, 0.0, -2.446273], [2.446273, 2.446273, 0.0]]","['Ag @ 0 0 0', 'F @ 0.5 0 0.5']",['Ag'],"{'Ag': 1, 'F': -1}"
CaSe,21321,167834,AB,"[[3.286625, -3.286625, 0.0], [-3.286625, 0.0, -3.286625], [3.286625, 3.286625, 0.0]]","['Ca @ 0 0 0', 'Se @ 0.75 0.5 0.25']",['Ca'],"{'Ca': 2, 'Se': -2}"
BeO,5180,26957,AB,"[[1.80712, -1.80712, 0.0], [-1.80712, 0.0, -1.80712], [1.80712, 1.80712, 0.0]]","['Be @ 0 0 0', 'O @ 0.5 0 0.5']",['Be'],"{'Be': 2, 'O': -2}"
CdO,4707,24802,AB,"[[2.362596, -2.362596, 0.0], [-2.362596, 0.0, -2.362596], [2.362596, 2.362596, 0.0]]","['Cd @ 0 0 0', 'O @ 0.5 0 0.5']",['Cd'],"{'Cd': 2, 'O': -2}"
ErP,21307,167761,AB,"[[3.438017, 0.0, 0.0], [0.0, 3.438017, 0.0], [0.0, 0.0, 3.438017]]","['Er @ 0 0 0', 'P @ 0.5 0.5 0.5']",['Er'],"{'Er': 3, 'P': -3}"
CrTe,21563,169767,AB,"[[2.854829, -2.854829, 0.0], [-2.854829, 0.0, -2.854829], [2.854829, 2.854829, 0.0]]","['Cr @ 0 0 0', 'Te @ 0.5 0 0.5']",['Cr'],"{'Cr': 2, 'Te': -2}"
RbCl,3685,18016,AB,"[[3.30762, -3.30762, 0.0], [-3.30762, 0.0, -3.30762], [3.30762, 3.30762, 0.0]]","['Cl @ 0.5 0 0.5', 'Rb @ 0 0 0']",['Rb'],"{'Rb': 1, 'Cl': -1}"
FeN,7452,41258,AB,"[[2.107426, -2.107426, 0.0], [-2.107426, 0.0, -2.107426], [2.107426, 2.107426, 0.0]]","['Fe @ 0 0 0', 'N @ 0.75 0.5 0.25']",['Fe'],"{'Fe': 3, 'N': -3}"
ZnSe,7523,41527,AB,"[[2.85979, -2.85979, 0.0], [-2.85979, 0.0, -2.85979], [2.85979, 2.85979, 0.0]]","['Se @ 0.75 0.5 0.25', 'Zn @ 0 0 0']",['Zn'],"{'Zn': 2, 'Se': -2}"
NaBr,3682,18013,AB,"[[2.97207, -2.97207, 0.0], [-2.97207, 0.0, -2.97207], [2.97207, 2.97207, 0.0]]","['Br @ 0.5 0 0.5', 'Na @ 0 0 0']",['Na'],"{'Na': 1, 'Br': -1}"
KCl,3683,18014,AB,"[[3.145, -3.145, 0.0], [-3.145, 0.0, -3.145], [3.145, 3.145, 0.0]]","['Cl @ 0.5 0 0.5', 'K @ 0 0 0']",['K'],"{'K': 1, 'Cl': -1}"
CeS,5736,29397,AB,"[[2.928886, -2.928886, 0.0], [-2.928886, 0.0, -2.928886], [2.928886, 2.928886, 0.0]]","['Ce @ 0 0 0', 'S @ 0.5 0 0.5']",['Ce'],"{'Ce': 2, 'S': -2}"
AgN,21324,167858,AB,"[[2.292604, -2.292604, 0.0], [-2.292604, 0.0, -2.292604], [2.292604, 2.292604, 0.0]]","['Ag @ 0 0 0', 'N @ 0.5 0 0.5']",['Ag'],"{'Ag': 3, 'N': -3}"
NbO,6924,37434,AB,"[[-2.239411, 2.239411, 0.0], [2.239411, 0.0, -2.239411], [-2.239411, -2.239411, 0.0]]","['Nb @ 0 0 0', 'O @ 0.5 0 0.5']",['Nb'],"{'Nb': 2, 'O': -2}"
RbI,4109,22168,AB,"[[3.731961, -3.731961, 0.0], [-3.731961, 0.0, -3.731961], [3.731961, 3.731961, 0.0]]","['I @ 0.5 0 0.5', 'Rb @ 0 0 0']",['Rb'],"{'Rb': 1, 'I': -1}"
LaS,5734,29394,AB,"[[2.933909, -2.933909, 0.0], [-2.933909, 0.0, -2.933909], [2.933909, 2.933909, 0.0]]","['La @ 0 0 0', 'S @ 0.5 0 0.5']",['La'],"{'La': 2, 'S': -2}"
KBr,3684,18015,AB,"[[3.346544, -3.346544, 0.0], [-3.346544, 0.0, -3.346544], [3.346544, 3.346544, 0.0]]","['Br @ 0.5 0 0.5', 'K @ 0 0 0']",['K'],"{'K': 1, 'Br': -1}"
LaTe,5735,29396,AB,"[[3.250974, -3.250974, 0.0], [-3.250974, 0.0, -3.250974], [3.250974, 3.250974, 0.0]]","['La @ 0 0 0', 'Te @ 0.5 0 0.5']",['La'],"{'La': 2, 'Te': -2}"
RbBr,3686,18017,AB,"[[3.469422, -3.469422, 0.0], [-3.469422, 0.0, -3.469422], [3.469422, 3.469422, 0.0]]","['Br @ 0.5 0 0.5', 'Rb @ 0 0 0']",['Rb'],"{'Rb': 1, 'Br': -1}"
MoN,20240,159438,AB,"[[2.323107, -2.323107, 0.0], [-2.323107, 0.0, -2.323107], [2.323107, 2.323107, 0.0]]","['Mo @ 0 0 0', 'N @ 0.75 0.5 0.25']",['Mo'],"{'Mo': 3, 'N': -3}"
ScAs,1897,1331,AB,"[[2.730387, -2.730387, 0.0], [-2.730387, 0.0, -2.730387], [2.730387, 2.730387, 0.0]]","['As @ 0.5 0 0.5', 'Sc @ 0 0 0']",['Sc'],"{'Sc': 3, 'As': -3}"
ScSb,1898,1335,AB,"[[2.929792, -2.929792, 0.0], [-2.929792, 0.0, -2.929792], [2.929792, 2.929792, 0.0]]","['Sb @ 0.5 0 0.5', 'Sc @ 0 0 0']",['Sc'],"{'Sc': 3, 'Sb': -3}"
CsH,12625,69597,AB,"[[3.161659, -3.161659, 0.0], [-3.161659, 0.0, -3.161659], [3.161659, 3.161659, 0.0]]","['Cs @ 0 0 0', 'H @ 0.5 0 0.5']",['Cs'],"{'Cs': -1, 'H': 1}"
PrTe,5737,29402,AB,"[[3.201997, -3.201997, 0.0], [-3.201997, 0.0, -3.201997], [3.201997, 3.201997, 0.0]]","['Pr @ 0 0 0', 'Te @ 0.5 0 0.5']",['Pr'],"{'Pr': 2, 'Te': -2}"
NdS,5738,29403,AB,"[[2.873886, -2.873886, 0.0], [-2.873886, 0.0, -2.873886], [2.873886, 2.873886, 0.0]]","['Nd @ 0 0 0', 'S @ 0.5 0 0.5']",['Nd'],"{'Nd': 2, 'S': -2}"
RuN,21322,167855,AB,"[[2.15433, -2.15433, 0.0], [-2.15433, 0.0, -2.15433], [2.15433, 2.15433, 0.0]]","['N @ 0.5 0 0.5', 'Ru @ 0 0 0']",['Ru'],"{'Ru': 3, 'N': -3}"
InSb,4657,24519,AB,"[[3.306837, -3.306837, 0.0], [-3.306837, 0.0, -3.306837], [3.306837, 3.306837, 0.0]]","['In @ 0 0 0', 'Sb @ 0.75 0.5 0.25']",['In'],"{'In': 3, 'Sb': -3}"
LaSe,5236,27104,AB,"[[3.04636, -3.04636, 0.0], [-3.04636, 0.0, -3.04636], [3.04636, 3.04636, 0.0]]","['La @ 0 0 0', 'Se @ 0.5 0 0.5']",['La'],"{'La': 2, 'Se': -2}"
NpO,6097,31714,AB,"[[2.483526, -2.483526, 0.0], [-2.483526, 0.0, -2.483526], [2.483526, 2.483526, 0.0]]","['Np @ 0 0 0', 'O @ 0.5 0 0.5']",['Np'],"{'Np': 2, 'O': -2}"
MnTe,22310,181324,AB,"[[3.158844, -3.158844, 0.0], [-3.158844, 0.0, -3.158844], [3.158844, 3.158844, 0.0]]","['Mn @ 0 0 0', 'Te @ 0.75 0.5 0.25']",['Mn'],"{'Mn': 2, 'Te': -2}"
NaF,5686,29128,AB,"[[2.271294, -2.271294, 0.0], [-2.271294, 0.0, -2.271294], [2.271294, 2.271294, 0.0]]","['F @ 0.5 0 0.5', 'Na @ 0 0 0']",['Na'],"{'Na': 1, 'F': -1}"
InTe,8487,44652,AB,"[[3.850328, 0.0, 0.0], [0.0, 3.850328, 0.0], [0.0, 0.0, 3.850328]]","['In @ 0 0 0', 'Te @ 0.5 0.5 0.5']",['In'],"{'In': 2, 'Te': -2}"
RhN,21323,167856,AB,"[[2.166475, -2.166475, 0.0], [-2.166475, 0.0, -2.166475], [2.166475, 2.166475, 0.0]]","['N @ 0.5 0 0.5', 'Rh @ 0 0 0']",['Rh'],"{'Rh': 3, 'N': -3}"
IrN,21326,167864,AB,"[[2.196103, -2.196103, 0.0], [-2.196103, 0.0, -2.196103], [2.196103, 2.196103, 0.0]]","['Ir @ 0 0 0', 'N @ 0.5 0 0.5']",['Ir'],"{'Ir': 3, 'N': -3}"
PdO,7540,41617,AB,"[[-3.134415, 0.0, 0.0], [0.0, -3.134415, 0.0], [1.567207, 1.567207, 2.339546]]","['O @ 0.5 0.5 0', 'Pd @ 0 0 0']",['Pd'],"{'Pd': 2, 'O': -2}"
CdS,29026,620322,AB,"[[2.743151, -2.743151, 0.0], [-2.743151, 0.0, -2.743151], [2.743151, 2.743151, 0.0]]","['Cd @ 0 0 0', 'S @ 0.5 0 0.5']",['Cd'],"{'Cd': 2, 'S': -2}"
LaAs,18199,106265,AB,"[[3.09389, -3.09389, 0.0], [-3.09389, 0.0, -3.09389], [3.09389, 3.09389, 0.0]]","['As @ 0 0 0', 'La @ 0.5 0 0.5']",['La'],"{'La': 3, 'As': -3}"
CuCl,14102,78273,AB,"[[2.546982, -2.546982, 0.0], [-2.546982, 0.0, -2.546982], [2.546982, 2.546982, 0.0]]","['Cl @ 0.5 0 0.5', 'Cu @ 0 0 0']",['Cu'],"{'Cu': 1, 'Cl': -1}"
AgN,21332,167874,AB,"[[2.455326, -2.455326, 0.0], [-2.455326, 0.0, -2.455326], [2.455326, 2.455326, 0.0]]","['Ag @ 0 0 0', 'N @ 0.75 0.5 0.25']",['Ag'],"{'Ag': 3, 'N': -3}"
ZrH,8051,43326,AB,"[[0.0, -3.264169, 0.0], [-3.264169, 0.0, 0.0], [1.632085, 1.632085, -2.49119]]","['H @ 0.25 0.75 0.5', 'Zr @ 0 0 0']",['Zr'],"{'Zr': -1, 'H': 1}"
TmTe,18488,107010,AB,"[[3.748178, 0.0, 0.0], [0.0, 3.748178, 0.0], [0.0, 0.0, 3.692124]]","['Te @ 0.5 0.5 0.35', 'Tm @ 0 0 0.85']",['Tm'],"{'Tm': 2, 'Te': -2}"
AuN,21327,167866,AB,"[[2.325061, -2.325061, 0.0], [-2.325061, 0.0, -2.325061], [2.325061, 2.325061, 0.0]]","['Au @ 0 0 0', 'N @ 0.5 0 0.5']",['Au'],"{'Au': 3, 'N': -3}"
WN,13637,76005,AB,"[[2.869552, 0.0, 0.0], [-1.434776, 2.485131, 0.0], [0.0, 0.0, 2.895817]]","['N @ 0.333 0.667 0.5', 'W @ 0 0 0']",['W'],"{'W': 3, 'N': -3}"
GdSe,5242,27110,AB,"[[2.904053, -2.904053, 0.0], [-2.904053, 0.0, -2.904053], [2.904053, 2.904053, 0.0]]","['Gd @ 0 0 0', 'Se @ 0.5 0 0.5']",['Gd'],"{'Gd': 2, 'Se': -2}"
InAs,28054,610696,AB,"[[2.862409, -2.862409, 0.0], [-2.862409, 0.0, -2.862409], [2.862409, 2.862409, 0.0]]","['As @ 0 0 0', 'In @ 0.5 0 0.5']",['In'],"{'In': 3, 'As': -3}"
PbS,11589,62192,AB,"[[2.998216, -2.998216, 0.0], [-2.998216, 0.0, -2.998216], [2.998216, 2.998216, 0.0]]","['Pb @ 0.5 0 0.5', 'S @ 0 0 0']",['Pb'],"{'Pb': 2, 'S': -2}"
HRh,10087,56168,AB,"[[2.020135, -2.020135, 0.0], [-2.020135, 0.0, -2.020135], [2.020135, 2.020135, 0.0]]","['H @ 0.5 0 0.5', 'Rh @ 0 0 0']",['Rh'],"{'Rh': -1, 'H': 1}"
ErAs,21308,167763,AB,"[[3.54269, 0.0, 0.0], [0.0, 3.54269, 0.0], [0.0, 0.0, 3.54269]]","['As @ 0.5 0.5 0.5', 'Er @ 0 0 0']",['Er'],"{'Er': 3, 'As': -3}"
CeAs,8239,43882,AB,"[[3.071709, -3.071709, 0.0], [-3.071709, 0.0, -3.071709], [3.071709, 3.071709, 0.0]]","['As @ 0 0 0', 'Ce @ 0.5 0 0.5']",['Ce'],"{'Ce': 3, 'As': -3}"
BaTe,5695,29152,AB,"[[3.541526, -3.541526, 0.0], [-3.541526, 0.0, -3.541526], [3.541526, 3.541526, 0.0]]","['Ba @ 0 0 0', 'Te @ 0.5 0 0.5']",['Ba'],"{'Ba': 2, 'Te': -2}"
PrSe,5238,27106,AB,"[[3.010187, -3.010187, 0.0], [-3.010187, 0.0, -3.010187], [3.010187, 3.010187, 0.0]]","['Pr @ 0 0 0', 'Se @ 0.5 0 0.5']",['Pr'],"{'Pr': 2, 'Se': -2}"
CuBr,14105,78280,AB,"[[2.682003, -2.682003, 0.0], [-2.682003, 0.0, -2.682003], [2.682003, 2.682003, 0.0]]","['Br @ 0.5 0 0.5', 'Cu @ 0 0 0']",['Cu'],"{'Cu': 1, 'Br': -1}"
ScAs,20836,164628,AB,"[[3.376808, 0.0, 0.0], [0.0, 3.376808, 0.0], [0.0, 0.0, 3.376808]]","['As @ 0.5 0.5 0.5', 'Sc @ 0 0 0']",['Sc'],"{'Sc': 3, 'As': -3}"
AlSb,4708,24804,AB,"[[-3.116544, 3.116544, 0.0], [3.116544, 0.0, -3.116544], [-3.116544, -3.116544, 0.0]]","['Al @ 0.25 0.5 0.75', 'Sb @ 0 0 0']",['Al'],"{'Al': 3, 'Sb': -3}"
NdSe,5239,27107,AB,"[[2.985574, -2.985574, 0.0], [-2.985574, 0.0, -2.985574], [2.985574, 2.985574, 0.0]]","['Nd @ 0 0 0', 'Se @ 0.5 0 0.5']",['Nd'],"{'Nd': 2, 'Se': -2}"
NpN,6099,31717,AB,"[[2.426373, -2.426373, 0.0], [-2.426373, 0.0, -2.426373], [2.426373, 2.426373, 0.0]]","['N @ 0.5 0 0.5', 'Np @ 0 0 0']",['Np'],"{'Np': 3, 'N': -3}"
RuN,21330,167871,AB,"[[2.276893, -2.276893, 0.0], [-2.276893, 0.0, -2.276893], [2.276893, 2.276893, 0.0]]","['N @ 0.75 0.5 0.25', 'Ru @ 0 0 0']",['Ru'],"{'Ru': 3, 'N': -3}"
AuN,21338,167882,AB,"[[2.481051, -2.481051, 0.0], [-2.481051, 0.0, -2.481051], [2.481051, 2.481051, 0.0]]","['Au @ 0 0 0', 'N @ 0.75 0.5 0.25']",['Au'],"{'Au': 3, 'N': -3}"
WN,30778,644870,AB,"[[2.175256, -2.175256, 0.0], [-2.175256, 0.0, -2.175256], [2.175256, 2.175256, 0.0]]","['N @ 0.5 0 0.5', 'W @ 0 0 0']",['W'],"{'W': 3, 'N': -3}"
LaN,20522,162194,AB,"[[3.151632, 0.0, 0.0], [0.0, 3.151632, 0.0], [0.0, 0.0, 3.151632]]","['La @ 0 0 0', 'N @ 0.5 0.5 0.5']",['La'],"{'La': 3, 'N': -3}"
OsN,21325,167863,AB,"[[2.175075, -2.175075, 0.0], [-2.175075, 0.0, -2.175075], [2.175075, 2.175075, 0.0]]","['N @ 0.5 0 0.5', 'Os @ 0 0 0']",['Os'],"{'Os': 3, 'N': -3}"
ScSb,20837,164630,AB,"[[3.60744, 0.0, 0.0], [0.0, 3.60744, 0.0], [0.0, 0.0, 3.60744]]","['Sb @ 0.5 0.5 0.5', 'Sc @ 0 0 0']",['Sc'],"{'Sc': 3, 'Sb': -3}"
EuSe,5241,27109,AB,"[[3.057879, -3.057879, 0.0], [-3.057879, 0.0, -3.057879], [3.057879, 3.057879, 0.0]]","['Eu @ 0 0 0', 'Se @ 0.5 0 0.5']",['Eu'],"{'Eu': 2, 'Se': -2}"
